"country","date","people_fully_vaccinated","people_vaccinated","people_fully_vaccinated","daily_vaccinations","population","continent","cumsum_total_vaccination","people_fully_vaccinated_per_million","people_vaccinated_per_million","daily_vaccinated_per_million"
"Chile",2021-03-08,794151,4195381,794151,211599,19235067,"South America",5718992.625,41286.6250998762,218111.067666154,11000.6895219029
"Chile",2021-03-09,1031197,4334136,1031197,240827,19235067,"South America",5959819.625,53610.2629639918,225324.715531274,12520.205934297
"Chile",2021-03-10,1295672,4469583,1295672,253480,19235067,"South America",6213299.625,67359.8901423114,232366.385830629,13178.0149245126
"Chile",2021-03-11,1540251,4640277,1540251,268535,19235067,"South America",6481834.625,80075.1564837284,241240.490610196,13960.7000069197
"Chile",2021-03-12,1762613,4790895,1762613,279369,19235067,"South America",6761203.625,91635.3969549469,249070.876644204,14523.9421313167
"Chile",2021-03-13,1788642,4815097,1788642,281704,19235067,"South America",7042907.625,92988.602535151,250329.099451538,14645.3350019524
"Chile",2021-03-14,1792469,4817795,1792469,281505,19235067,"South America",7324412.625,93187.5620708781,250469.364104632,14634.9893140481
"Chile",2021-03-15,2064204,4975143,2064204,292831,19235067,"South America",7617243.625,107314.624898369,258649.631945654,15223.8097221081
"Chile",2021-03-16,2306913,5140955,2306913,297505,19235067,"South America",7914748.625,119932.672966515,267269.929447087,15466.8034169052
"Chile",2021-03-17,2522145,5291598,2522145,292641,19235067,"South America",8207389.625,131122.236278148,275101.615190631,15213.9319296366
"Chile",2021-03-18,2706877,5439020,2706877,280767,19235067,"South America",8488156.625,140726.153956209,282765.846357593,14596.6218885539
"Chile",2021-03-19,2860543,5577626,2860543,269237,19235067,"South America",8757393.625,148715.000576811,289971.74795388,13997.1958506825
"Chile",2021-03-20,2871487,5600594,2871487,266906,19235067,"South America",9024299.625,149283.961423165,291165.817098532,13876.0109335725
"Chile",2021-03-21,2872647,5603447,2872647,266547,19235067,"South America",9290846.625,149344.267945622,291314.139950747,13857.3471046397
"Chile",2021-03-22,2986085,5739672,2986085,240916,19235067,"South America",9531762.625,155241.725958116,298396.257210854,12524.8329002441
"Colombia",2021-02-16,81840.4,2015002.5,81840.4,317169.5,51275398,"South America",21880347.8653846,1596.09487575309,39297.6471874484,6185.60776456577
"Colombia",2021-02-17,83481.4,18,83481.4,18,51275398,"South America",21880365.8653846,1628.09852787491,0.351045544297872,0.351045544297872
"Colombia",2021-02-18,55529,7854,55529,3927,51275398,"South America",21884292.8653846,1082.9560016287,153.172872495305,76.5864362476523
"Colombia",2021-02-19,86507.2,21307,86507.2,7102,51275398,"South America",21891394.8653846,1687.10928387138,415.540411797486,138.506969755749
"Colombia",2021-02-20,46630.5,33140,46630.5,8285,51275398,"South America",21899679.8653846,909.412736298995,646.313852112859,161.578463028215
"Colombia",2021-02-21,86939.8,39827,86939.8,7965,51275398,"South America",21907644.8653846,1695.54607845267,776.727271819519,155.337653351808
"Colombia",2021-02-22,49904.5,45166,49904.5,7528,51275398,"South America",21915172.8653846,973.26402030073,880.851280764315,146.815047637465
"Colombia",2021-02-23,46951.75,48150,46951.75,6879,51275398,"South America",21922051.8653846,915.6779241382,939.046830996807,134.157905512503
"Colombia",2021-02-24,56768.3333333333,50524,56768.3333333333,7215,51275398,"South America",21929266.8653846,1107.12613743795,985.345837783648,140.71075567273
"Colombia",2021-02-25,56933,66157,56933,8329,51275398,"South America",21937595.8653846,1110.33755408393,1290.22889300635,162.436574358721
"Colombia",2021-02-26,47835.5,81333,47835.5,8575,51275398,"South America",21946170.8653846,932.913285236713,1586.19929190993,167.234196797458
"Colombia",2021-02-27,93347.6,114042,93347.6,11557,51275398,"South America",21957727.8653846,1820.51439171667,2224.10755348988,225.390741969472
"Colombia",2021-02-28,93455.2,130578,93455.2,12964,51275398,"South America",21970691.8653846,1822.61286397036,2546.60139351819,252.830802015423
"Colombia",2021-03-01,51391,149133,51391,14852,51275398,"South America",21985543.8653846,1002.25453150066,2908.47084209858,289.651579106222
"Colombia",2021-03-02,105051.8,169619,105051.8,17353,51275398,"South America",22002896.8653846,2048.77590613729,3307.99967657004,338.427407233387
"Colombia",2021-03-03,228979.8,191480,228979.8,20137,51275398,"South America",22023033.8653846,4465.68547356766,3734.3444901198,392.722451418125
"Colombia",2021-03-04,278894,206475,278894,20045,51275398,"South America",22043078.8653846,5439.1386684117,4026.78493105017,390.928218636158
"Colombia",2021-03-05,492305.8,239851,492305.8,22645,51275398,"South America",22065723.8653846,9601.20875122218,4677.70138029938,441.634797256961
"Colombia",2021-03-06,511801.2,270411,511801.2,22338,51275398,"South America",22088061.8653846,9981.4183792391,5273.69870439621,435.647520473659
"Colombia",2021-03-07,442608.25,3261436.4,442608.25,23666,51275398,"South America",22111727.8653846,8631.98077955436,63606.2620128273,461.546880630746
"Colombia",2021-03-08,423448,2173611,423448,23849,51275398,"South America",22135576.8653846,8258.30742454695,42390.9142548245,465.115843664441
"Colombia",2021-03-09,880142.4,2890878.33333333,880142.4,27288,51275398,"South America",22162864.8653846,17165.0037704242,56379.4421124402,532.185045155573
"Colombia",2021-03-10,1093091.4,2982656,1093091.4,41253,51275398,"South America",22204117.8653846,21318.0480822401,58169.3388318507,804.537879940005
"Colombia",2021-03-11,9148,580060,9148,54676,51275398,"South America",22258793.8653846,178.409146624274,11312.6376903013,1066.32034333502
"Colombia",2021-03-12,23449,670041,23449,64806,51275398,"South America",22323599.8653846,457.314831568933,13067.4948637161,1263.88097465377
"Colombia",2021-03-13,33242,749059,33242,73127,51275398,"South America",22396726.8653846,648.303110197214,14608.5457981233,1426.16152877058
"Colombia",2021-03-14,39548,803656,39548,78138,51275398,"South America",22474864.8653846,771.286065882902,15673.3254415695,1523.88870779706
"Colombia",2021-03-15,44967,868994,44967,85412,51275398,"South America",22560276.8653846,876.9702772468,16947.5817623103,1665.75011275388
"Colombia",2021-03-16,47210,928927,47210,87929,51275398,"South America",22648205.8653846,920.714452572362,18116.4269071105,1714.83798136486
"Colombia",2021-03-17,53118,971240,53118,77730,51275398,"South America",22725935.8653846,1035.93540122302,18941.6374691036,1515.93167545964
"Colombia",2021-03-18,53892,1022604,53892,69613,51275398,"South America",22795548.8653846,1051.03035962783,19943.3654322878,1357.62963751154
"Colombia",2021-03-19,54162,1077837,54162,62644,51275398,"South America",22858192.8653846,1056.2960427923,21020.5486849658,1221.71650427755
"Colombia",2021-03-20,54528,1127570,54528,57114,51275398,"South America",22915306.8653846,1063.43396885969,21990.4680213306,1113.86751205715
"Colombia",2021-03-21,57849,1157159,57849,53115,51275398,"South America",22968421.8653846,1128.20187178264,22567.5283885656,1035.8768936323
"Costa Rica",2021-01-03,0,10467,0,240,5127806,"North America",1548773.79326923,0,2041.22386845368,46.8036427275135
"Costa Rica",2021-01-07,1851.81481481481,15652.5,1851.81481481481,937,5127806,"North America",1551475.79326923,361.131995792121,3052.47507413502,182.729221815334
"Costa Rica",2021-01-08,3453.74074074074,17843.5,3453.74074074074,1111,5127806,"North America",1552586.79326923,673.531865429531,3479.75332920161,216.661862792781
"Costa Rica",2021-01-09,5013.33333333333,20351,5013.33333333333,1385,5127806,"North America",1553971.79326923,977.676092530282,3968.75388811511,270.096021573359
"Costa Rica",2021-01-10,153375.6,8835.2,153375.6,1659,5127806,"North America",1555630.79326923,29910.5699396584,1722.9981009422,323.530180353937
"Costa Rica",2021-01-11,161100.4,27009.3333333333,161100.4,1759,5127806,"North America",1557389.79326923,31417.0231869146,5267.22994850689,343.031698157068
"Costa Rica",2021-01-12,166545.2,31474,166545.2,1859,5127806,"North America",1559248.79326923,32478.8418282595,6137.90771335733,362.533215960198
"Costa Rica",2021-01-13,104685.75,22628,104685.75,1959,5127806,"North America",1561207.79326923,20415.3101735908,4412.8034484924,382.034733763329
"Costa Rica",2021-01-14,109496.25,25410.5,109496.25,2058,5127806,"North America",1563265.79326923,21353.4306875104,4955.43318136451,401.341236388428
"Costa Rica",2021-01-15,55,24804,55,2158,5127806,"North America",1565423.79326923,10.7258347917218,4837.15647588852,420.842754191559
"Costa Rica",2021-01-16,5580,29853.5,5580,2066,5127806,"North America",1567489.79326923,1088.18469341469,5821.8856173576,402.901357812679
"Costa Rica",2021-01-17,5272,49740.3333333333,5272,1973,5127806,"North America",1569462.79326923,1028.12001858105,9700.11996033651,384.764946255767
"Costa Rica",2021-01-18,132,29257,132,1880,5127806,"North America",1571342.79326923,25.7420035001324,5705.55906366192,366.628534698856
"Costa Rica",2021-01-19,7074.4,49253,7074.4,1955,5127806,"North America",1573297.79326923,1379.61537546467,9605.08256357592,381.254673051204
"Costa Rica",2021-01-20,8123.2,89023,8123.2,2029,5127806,"North America",1575326.79326923,1584.14729418391,17360.836193881,395.68579622552
"Costa Rica",2021-01-21,8812.4,96224,8812.4,2103,5127806,"North America",1577429.79326923,1718.55175488308,18765.1404908844,410.116919399837
"Costa Rica",2021-01-22,9226.8,101407,9226.8,2177,5127806,"North America",1579606.79326923,1799.36604465926,19775.9041586207,424.548042574154
"Costa Rica",2021-01-23,5211.5,40319.8,5211.5,2344,5127806,"North America",1581950.79326923,1016.32160031015,7862.97297518666,457.115577305382
"Costa Rica",2021-01-24,9917.2,103240.333333333,9917.2,2510,5127806,"North America",1584460.79326923,1934.00452357207,20133.4319850114,489.488096858579
"Costa Rica",2021-01-25,2421,45707,2421,2677,5127806,"North America",1587137.79326923,472.131746013792,8913.55874227691,522.055631589807
"Costa Rica",2021-01-26,13873.8,109961,13873.8,2490,5127806,"North America",1589627.79326923,2705.60157697074,21444.0639915005,485.587793297952
"Costa Rica",2021-01-27,15688.6,112941.333333333,15688.6,2303,5127806,"North America",1591930.79326923,3059.51512206195,22025.2742270931,449.119955006098
"Costa Rica",2021-01-28,18121.8,115284,18121.8,2116,5127806,"North America",1594046.79326923,3534.02605324772,22482.1297841611,412.652116714244
"Costa Rica",2021-01-29,21235.6,117342,21235.6,1929,5127806,"North America",1595975.79326923,4141.26431460161,22883.4710205495,376.18427842239
"Costa Rica",2021-01-30,7975.5,42061.6,7975.5,1742,5127806,"North America",1597717.79326923,1555.34355238868,8202.65041228159,339.716440130535
"Costa Rica",2021-01-31,22123.6,117814.333333333,22123.6,1555,5127806,"North America",1599272.79326923,4314.4377926934,22975.5831896396,303.248601838681
"Costa Rica",2021-02-01,11838,45863,11838,1368,5127806,"North America",1600640.79326923,2308.5896775346,8943.9811100498,266.780763546827
"Costa Rica",2021-02-02,29326.8,129245.333333333,29326.8,1528,5127806,"North America",1602168.79326923,5719.17112308851,25204.8016897155,297.983192031836
"Costa Rica",2021-02-03,22712,149811,22712,1688,5127806,"North America",1603856.79326923,4429.18472344703,29215.418836048,329.185620516845
"Costa Rica",2021-02-04,28112.6666666667,237098,28112.6666666667,1848,5127806,"North America",1605704.79326923,5482.39669493477,46237.7086808666,360.388049001854
"Costa Rica",2021-02-05,44757.2,476141,44757.2,2007,5127806,"North America",1607711.79326923,8728.33332618278,92854.7218830042,391.395462308831
"Costa Rica",2021-02-06,11606.5,375786.4,11606.5,2167,5127806,"North America",1609878.79326923,2263.44366382036,73284.0516977436,422.59789079384
"Costa Rica",2021-02-07,46677,501037.333333333,46677,2327,5127806,"North America",1612205.79326923,9102.72346496728,97709.8847603309,453.800319278849
"Costa Rica",2021-02-08,28363,46750,28363,2487,5127806,"North America",1614692.79326923,5531.21549450194,9116.95957296356,485.002747763859
"Costa Rica",2021-02-09,42749,572428.5,42749,2578,5127806,"North America",1617270.79326923,8336.70384566031,111632.245837694,502.749128964707
"Costa Rica",2021-02-10,84833.4,996776.666666667,84833.4,2668,5127806,"North America",1619938.79326923,16543.800604001,194386.579107452,520.300494987525
"Costa Rica",2021-02-11,50484.6666666667,836039,50484.6666666667,2758,5127806,"North America",1622696.79326923,9845.27625785115,163040.294426115,537.851861010342
"Costa Rica",2021-02-12,98891,1321357.66666667,98891,2848,5127806,"North America",1625544.79326923,19285.2459706939,257684.800608031,555.40322703316
"Costa Rica",2021-02-13,35297,1131456,35297,2939,5127806,"North America",1628483.79326923,6883.45073897101,220651.09327459,573.149608234009
"Costa Rica",2021-02-14,100637.4,1344858,100637.4,3029,5127806,"North America",1631512.79326923,19625.8204776078,262267.722296826,590.700974256826
"Costa Rica",2021-02-15,42553,54395,42553,3119,5127806,"North America",1634631.79326923,8298.48087076617,10607.8506090129,608.252340279644
"Costa Rica",2021-02-16,107913.8,1673691,107913.8,2760,5127806,"North America",1637391.79326923,21044.8289190348,326395.148334395,538.241891366405
"Costa Rica",2021-02-17,111195.8,63619.4,111195.8,2401,5127806,"North America",1639792.79326923,21684.8687333335,12406.7486172449,468.231442453166
"Costa Rica",2021-02-18,55291,34292.3333333333,55291,2042,5127806,"North America",1641834.79326923,10782.584208529,6687.52549010889,398.220993539927
"Costa Rica",2021-02-19,117247.4,85424,117247.4,1683,5127806,"North America",1643517.79326923,22865.0225847078,16658.9765681463,328.210544626688
"Costa Rica",2021-02-20,37494,34247.5,37494,1323,5127806,"North America",1644840.79326923,7311.89908510579,6678.78230962716,258.005080535418
"Costa Rica",2021-02-21,118112.6,100824.4,118112.6,964,5127806,"North America",1645804.79326923,23033.7497167405,19662.2883158996,187.994631622179
"Costa Rica",2021-02-22,44021,57162,44021,605,5127806,"North America",1646409.79326923,8584.76315211613,11147.4576066255,117.98418270894
"Costa Rica",2021-02-23,38075.5,47172.25,38075.5,1511,5127806,"North America",1647920.79326923,7425.300411131,9199.30473188728,294.667934005304
"Costa Rica",2021-02-24,57536.6666666667,75606.3333333333,57536.6666666667,2417,5127806,"North America",1650337.79326923,11220.5232933279,14744.3825552943,471.351685301667
"Costa Rica",2021-02-25,57722,89356.6666666667,57722,3323,5127806,"North America",1653660.79326923,11256.6661063231,17425.9062582841,648.03543659803
"Costa Rica",2021-02-26,39410,74404,39410,4229,5127806,"North America",1657889.79326923,7685.54816621378,14509.9093062413,824.719187894394
"Costa Rica",2021-02-27,130430.2,174760,130430.2,5135,5127806,"North America",1663024.79326923,25435.8686736589,34080.8525127511,1001.40293919076
"Costa Rica",2021-02-28,130645.4,188453.6,130645.4,6041,5127806,"North America",1669065.79326923,25477.8359399712,36751.3123546406,1178.08669048712
"Costa Rica",2021-03-01,46117,103695,46117,6947,5127806,"North America",1676012.79326923,8993.51496526975,20222.0988859563,1354.77044178348
"Costa Rica",2021-03-02,141041.6,228798.8,141041.6,7072,5127806,"North America",1683084.79326923,27505.2527338203,44619.2387153492,1379.1473390374
"Costa Rica",2021-03-03,235098.6,252239.6,235098.6,7198,5127806,"North America",1690282.79326923,45847.7953339108,49190.5505005455,1403.71925146934
"Costa Rica",2021-03-04,169447,198316.666666667,169447,7323,5127806,"North America",1697605.79326923,33044.7368718707,38674.7600565752,1428.09614872326
