country,date,daily_vaccinations,population,continent,cumsum_total_vaccination,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_million,people_vaccinated_per_million,daily_vaccinated_per_million
Argentina,2021-01-04,6483.0,45496119,South America,65041.0,0.0,0.0,0.0,0.0,142.495670894478
Argentina,2021-01-05,7984.0,45496119,South America,73025.0,0.0,0.0,0.0,0.0,175.487495977404
Argentina,2021-01-06,8173.0,45496119,South America,81198.0,0.0,0.0,0.0,0.0,179.641696470857
Argentina,2021-01-07,8363.0,45496119,South America,89561.0,0.0,0.0,0.0,0.0,183.817876861101
Argentina,2021-01-08,10519.0,45496119,South America,100080.0,0.0,0.0,0.0,0.0,231.206534341973
Argentina,2021-01-09,11942.0,45496119,South America,112022.0,0.0,0.0,0.0,0.0,262.48392747522
Argentina,2021-01-10,13365.0,45496119,South America,125387.0,0.0,0.0,0.0,0.0,293.761320608468
Argentina,2021-01-11,14788.0,45496119,South America,140175.0,0.0,0.0,0.0,0.0,325.038713741715
Argentina,2021-01-12,14056.0,45496119,South America,154231.0,0.0,0.0,0.0,0.0,308.949429290881
Argentina,2021-01-13,13323.0,45496119,South America,167554.0,0.0,0.0,0.0,0.0,292.838164943256
Argentina,2021-01-14,13320.0,45496119,South America,180874.0,0.0,0.0,0.0,0.0,292.772225252884
Argentina,2021-01-15,13317.0,45496119,South America,194191.0,0.0,0.0,0.0,0.0,292.706285562511
Argentina,2021-01-16,12971.0,45496119,South America,207162.0,0.0,0.0,0.0,0.0,285.101241272909
Argentina,2021-01-17,12624.0,45496119,South America,219786.0,0.0,0.0,0.0,0.0,277.474217086517
Argentina,2021-01-18,12278.0,45496119,South America,232064.0,0.0,0.0,0.0,0.0,269.869172796915
Argentina,2021-01-19,11932.0,45496119,South America,243996.0,0.0,0.0,0.0,0.0,262.264128507313
Argentina,2021-01-20,11586.0,45496119,South America,255582.0,243539.0,4394.0,97.0,5353.0,254.659084217711
Argentina,2021-01-21,11704.0,45496119,South America,267286.0,249372.0,16352.0,359.0,5481.0,257.25271203902
Argentina,2021-01-22,11263.0,45496119,South America,278549.0,254456.0,25146.0,553.0,5593.0,247.559577554296
Argentina,2021-01-23,11124.0,45496119,South America,289673.0,258876.0,29188.0,642.0,5690.0,244.504371900381
Argentina,2021-01-24,10342.0,45496119,South America,300015.0,260036.0,31987.0,703.0,5716.0,227.316092610009
Argentina,2021-01-25,9046.0,45496119,South America,309061.0,260122.0,32264.0,709.0,5717.0,198.830146369188
Argentina,2021-01-26,9626.0,45496119,South America,318687.0,266969.0,38911.0,855.0,5868.0,211.578486507827
Argentina,2021-01-27,10014.0,45496119,South America,328701.0,272323.0,45710.0,1005.0,5986.0,220.106686462641
Argentina,2021-01-28,8896.0,45496119,South America,337597.0,276548.0,51451.0,1131.0,6078.0,195.533161850575
Argentina,2021-01-29,9205.0,45496119,South America,346802.0,278451.0,65583.0,1442.0,6120.0,202.324949958918
Argentina,2021-01-30,11189.0,45496119,South America,357991.0,281023.0,85361.0,1876.0,6177.0,245.93306519178
Argentina,2021-01-31,11299.0,45496119,South America,369290.0,281300.0,89818.0,1974.0,6183.0,248.350853838764
Argentina,2021-02-01,11924.0,45496119,South America,381214.0,281577.0,94274.0,2072.0,6189.0,262.088289332987
Argentina,2021-02-02,11475.0,45496119,South America,392689.0,282886.0,103320.0,2271.0,6218.0,252.219315673937
Argentina,2021-02-03,11218.0,45496119,South America,403907.0,284196.0,112366.0,2470.0,6247.0,246.570482198712
Argentina,2021-02-04,16574.0,45496119,South America,420481.0,297717.0,146301.0,3216.0,6544.0,364.294809410007
Argentina,2021-02-05,16238.0,45496119,South America,436719.0,302609.0,155092.0,3409.0,6651.0,356.909564088313
Argentina,2021-02-06,15000.0,45496119,South America,451719.0,307501.0,163882.0,3602.0,6759.0,329.698451861355
Argentina,2021-02-07,18576.0,45496119,South America,470295.0,319316.0,181836.0,3997.0,7019.0,408.298562785103
Argentina,2021-02-08,19390.0,45496119,South America,489685.0,322318.0,189264.0,4160.0,7085.0,426.190198772779
Argentina,2021-02-09,18139.0,45496119,South America,507824.0,322975.0,190203.0,4181.0,7099.0,398.693347887542
Argentina,2021-02-10,19820.0,45496119,South America,527644.0,337772.0,197531.0,4342.0,7424.0,435.641554392804
Argentina,2021-02-11,18416.0,45496119,South America,546060.0,362649.0,210279.0,4622.0,7971.0,404.781779298582
Argentina,2021-02-12,19133.0,45496119,South America,565193.0,368023.0,223609.0,4915.0,8089.0,420.541365297554
Argentina,2021-02-13,19266.0,45496119,South America,584459.0,371629.0,234616.0,5157.0,8168.0,423.464691570725
Argentina,2021-02-14,15493.0,45496119,South America,599952.0,372122.0,237483.0,5220.0,8179.0,340.534540979199
Argentina,2021-02-15,14030.0,45496119,South America,613982.0,372181.0,237610.0,5223.0,8180.0,308.377951974321
Argentina,2021-02-16,13999.0,45496119,South America,627981.0,373253.0,237916.0,5229.0,8204.0,307.696575173808
Argentina,2021-02-17,11003.0,45496119,South America,638984.0,374002.0,238320.0,5238.0,8221.0,241.8448043887
Argentina,2021-02-18,8951.0,45496119,South America,647935.0,392399.0,243184.0,5345.0,8625.0,196.742056174066
Argentina,2021-02-19,11003.0,45496119,South America,658938.0,414958.0,253696.0,5576.0,9121.0,241.8448043887
Argentina,2021-02-20,14415.0,45496119,South America,673353.0,445614.0,261534.0,5748.0,9795.0,316.840212238763
Argentina,2021-02-21,15809.0,45496119,South America,689162.0,456929.0,263338.0,5788.0,10043.0,347.480188365078
Argentina,2021-02-22,16063.0,45496119,South America,705225.0,458822.0,263412.0,5790.0,10085.0,353.06308214993
Argentina,2021-02-23,19349.0,45496119,South America,724574.0,481689.0,264926.0,5823.0,10587.0,425.289023004358
Argentina,2021-02-24,24019.0,45496119,South America,748593.0,513394.0,267061.0,5870.0,11284.0,527.935141017193
Argentina,2021-02-25,27750.0,45496119,South America,776343.0,558831.0,271001.0,5957.0,12283.0,609.942135943508
Argentina,2021-02-26,33609.0,45496119,South America,809952.0,620635.0,283280.0,6226.0,13641.0,738.722351240553
Argentina,2021-02-27,39678.0,45496119,South America,849630.0,694470.0,290425.0,6384.0,15264.0,872.118344863657
Argentina,2021-02-28,43534.0,45496119,South America,893164.0,731571.0,293432.0,6450.0,16080.0,956.872826888817
Argentina,2021-03-01,46705.0,45496119,South America,939869.0,755212.0,293957.0,6461.0,16599.0,1026.57107961231
Argentina,2021-03-02,54213.0,45496119,South America,994082.0,823446.0,302662.0,6652.0,18099.0,1191.59614471731
Argentina,2021-03-03,57262.0,45496119,South America,1051344.0,874916.0,306376.0,6734.0,19231.0,1258.61285003233
Argentina,2021-03-04,60376.0,45496119,South America,1111720.0,941695.0,310766.0,6831.0,20698.0,1327.05824863875
Argentina,2021-03-05,64812.0,45496119,South America,1176532.0,1030504.0,327092.0,7189.0,22650.0,1424.56107080254
Argentina,2021-03-06,65277.0,45496119,South America,1241809.0,1106689.0,335148.0,7367.0,24325.0,1434.78172281025
Argentina,2021-03-07,71582.0,45496119,South America,1313391.0,1182874.0,343204.0,7544.0,25999.0,1573.36497207597
Argentina,2021-03-08,71076.0,45496119,South America,1384467.0,1202998.0,343701.0,7555.0,26442.0,1562.24314429985
Argentina,2021-03-09,74693.0,45496119,South America,1459160.0,1301787.0,347170.0,7631.0,28613.0,1641.74443099201
Argentina,2021-03-10,84735.0,45496119,South America,1543895.0,1424984.0,349454.0,7681.0,31321.0,1862.4665545648
Argentina,2021-03-11,95230.0,45496119,South America,1639125.0,1564555.0,354519.0,7792.0,34389.0,2093.14557138379
Argentina,2021-03-12,105801.0,45496119,South America,1744926.0,1719543.0,378662.0,8323.0,37795.0,2325.49506035888
Argentina,2021-03-13,121843.0,45496119,South America,1866769.0,1876113.0,418625.0,9201.0,41237.0,2678.09656467621
Argentina,2021-03-14,122193.0,45496119,South America,1988962.0,1932696.0,448733.0,9863.0,42480.0,2685.78952855297
Argentina,2021-03-15,122499.0,45496119,South America,2111461.0,1952883.0,451311.0,9920.0,42924.0,2692.51537697095
Argentina,2021-03-16,127486.0,45496119,South America,2238947.0,2064529.0,476833.0,10481.0,45378.0,2802.12912226645
Argentina,2021-03-17,127666.0,45496119,South America,2366613.0,2170116.0,497987.0,10946.0,47699.0,2806.08550368879
Argentina,2021-03-18,126583.0,45496119,South America,2493196.0,2289249.0,515904.0,11340.0,50317.0,2782.2812754644
Argentina,2021-03-19,120166.0,45496119,South America,2613362.0,2382859.0,556505.0,12232.0,52375.0,2641.23627775811
Argentina,2021-03-20,109875.0,45496119,South America,2723237.0,2472426.0,591438.0,13000.0,54344.0,2415.04115988443
Argentina,2021-03-21,105486.0,45496119,South America,2828723.0,2514480.0,605348.0,13305.0,55268.0,2318.5713928698
Argentina,2021-03-22,105464.0,45496119,South America,2934187.0,2535054.0,607390.0,13350.0,55720.0,2318.0878351404
Australia,2021-02-15,14791.5,25713920,Australia/Oceania,521856.5,0.0,0.0,0.0,0.0,575.233181094131
Australia,2021-02-16,14452.0,25713920,Australia/Oceania,536308.5,0.0,0.0,0.0,0.0,562.030215540843
Australia,2021-02-17,12793.0,25713920,Australia/Oceania,549101.5,0.0,0.0,0.0,0.0,497.512631290756
Australia,2021-02-18,11453.5,25713920,Australia/Oceania,560555.0,0.0,0.0,0.0,0.0,445.420223754293
Australia,2021-02-19,12113.5,25713920,Australia/Oceania,572668.5,0.0,0.0,0.0,0.0,471.087255463189
Australia,2021-02-20,14019.0,25713920,Australia/Oceania,586687.5,0.0,0.0,0.0,0.0,545.191087162128
Australia,2021-02-21,15004.5,25713920,Australia/Oceania,601692.0,0.0,0.0,0.0,0.0,583.516632236547
Australia,2021-02-22,3.0,25713920,Australia/Oceania,601695.0,20.0,0.0,0.0,1.0,0.116668325949525
Australia,2021-02-23,411.0,25713920,Australia/Oceania,602106.0,2879.0,0.0,0.0,112.0,15.9835606550849
Australia,2021-02-24,987.0,25713920,Australia/Oceania,603093.0,6908.0,0.0,0.0,269.0,38.3838792373936
Australia,2021-02-25,2500.0,25713920,Australia/Oceania,605593.0,17500.0,0.0,0.0,681.0,97.2236049579372
Australia,2021-02-26,3571.0,25713920,Australia/Oceania,609164.0,25000.0,0.0,0.0,972.0,138.874197321917
Australia,2021-02-27,4286.0,25713920,Australia/Oceania,613450.0,30000.0,0.0,0.0,1167.0,166.680148339887
Australia,2021-02-28,4556.0,25713920,Australia/Oceania,618006.0,31894.0,0.0,0.0,1240.0,177.180297675345
Australia,2021-03-01,4812.0,25713920,Australia/Oceania,622818.0,33702.0,0.0,0.0,1311.0,187.135994823037
Australia,2021-03-02,5575.0,25713920,Australia/Oceania,628393.0,41907.0,0.0,0.0,1630.0,216.8086390562
Australia,2021-03-03,6276.0,25713920,Australia/Oceania,634669.0,50840.0,0.0,0.0,1977.0,244.070137886405
Australia,2021-03-04,6215.0,25713920,Australia/Oceania,640884.0,61008.0,0.0,0.0,2373.0,241.697881925432
Australia,2021-03-05,6695.0,25713920,Australia/Oceania,647579.0,71867.0,0.0,0.0,2795.0,260.364814077356
Australia,2021-03-06,6706.0,25713920,Australia/Oceania,654285.0,76940.0,0.0,0.0,2992.0,260.792597939171
Australia,2021-03-07,7064.0,25713920,Australia/Oceania,661349.0,81345.0,0.0,0.0,3163.0,274.715018169147
Australia,2021-03-08,7524.0,25713920,Australia/Oceania,668873.0,86369.0,0.0,0.0,3359.0,292.604161481408
Australia,2021-03-09,7572.0,25713920,Australia/Oceania,676445.0,94908.0,0.0,0.0,3691.0,294.4708546966
Australia,2021-03-10,7909.0,25713920,Australia/Oceania,684354.0,106200.0,0.0,0.0,4130.0,307.57659664493
Australia,2021-03-11,9142.0,25713920,Australia/Oceania,693496.0,125000.0,0.0,0.0,4861.0,355.527278610185
Australia,2021-03-12,9034.0,25713920,Australia/Oceania,702530.0,135103.0,0.0,0.0,5254.0,351.327218876002
Australia,2021-03-13,11765.0,25713920,Australia/Oceania,714295.0,147198.0,0.0,0.0,5724.0,457.534284932052
Australia,2021-03-14,11601.0,25713920,Australia/Oceania,725896.0,153246.0,0.0,0.0,5960.0,451.156416446812
Australia,2021-03-15,11202.0,25713920,Australia/Oceania,737098.0,156270.0,0.0,0.0,6077.0,435.639529095525
Australia,2021-03-16,12504.0,25713920,Australia/Oceania,749602.0,157782.0,0.0,0.0,6136.0,486.273582557619
Australia,2021-03-17,13908.0,25713920,Australia/Oceania,763510.0,158538.0,0.0,0.0,6165.0,540.874359101996
Australia,2021-03-18,14437.0,25713920,Australia/Oceania,777947.0,158916.0,0.0,0.0,6180.0,561.446873911096
Australia,2021-03-19,15093.0,25713920,Australia/Oceania,793040.0,159105.0,0.0,0.0,6188.0,586.958347852058
Australia,2021-03-20,13505.0,25713920,Australia/Oceania,806545.0,159200.0,0.0,0.0,6191.0,525.201913982777
Australia,2021-03-21,13495.0,25713920,Australia/Oceania,820040.0,159247.0,0.0,0.0,6193.0,524.813019562945
Australia,2021-03-22,16772.0,25713920,Australia/Oceania,836812.0,159294.0,0.0,0.0,6195.0,652.253720941809
Austria,2020-12-27,0.0,9043669,Europe,0.0,712.0,0.0,0.0,79.0,0.0
Austria,2020-12-28,1290.0,9043669,Europe,1290.0,2002.0,0.0,0.0,221.0,142.641222273836
Austria,2020-12-29,1452.0,9043669,Europe,2742.0,3615.0,0.0,0.0,400.0,160.554306001248
Austria,2020-12-30,1414.0,9043669,Europe,4156.0,4955.0,0.0,0.0,474.0,156.35247154667
Austria,2020-12-31,1063.0,9043669,Europe,5219.0,4963.0,0.0,0.0,511.0,117.540790137277
Austria,2021-01-01,850.0,9043669,Europe,6069.0,4964.0,0.0,0.0,530.0,93.9884022734578
Austria,2021-01-02,709.0,9043669,Europe,6778.0,4968.0,0.0,0.0,548.0,78.3973849551548
Austria,2021-01-03,608.0,9043669,Europe,7386.0,4969.0,0.0,0.0,549.0,67.2293512732498
Austria,2021-01-04,440.0,9043669,Europe,7826.0,5082.0,0.0,0.0,562.0,48.6528200003782
Austria,2021-01-05,432.0,9043669,Europe,8258.0,6641.0,0.0,0.0,734.0,47.7682232730986
Austria,2021-01-06,359.0,9043669,Europe,8617.0,7470.0,0.0,0.0,826.0,39.6962781366722
Austria,2021-01-07,807.0,9043669,Europe,9424.0,10614.0,0.0,0.0,1174.0,89.2336948643299
Austria,2021-01-08,2648.0,9043669,Europe,12072.0,23500.0,0.0,0.0,2599.0,292.801516729549
Austria,2021-01-09,3272.0,9043669,Europe,15344.0,27875.0,0.0,0.0,3082.0,361.800061457358
Austria,2021-01-10,3585.0,9043669,Europe,18929.0,30065.0,0.0,0.0,3324.0,396.409908412172
Austria,2021-01-11,4362.0,9043669,Europe,23291.0,35617.0,0.0,0.0,3938.0,482.326365549204
Austria,2021-01-12,6174.0,9043669,Europe,29465.0,49861.0,0.0,0.0,5513.0,682.687524278034
Austria,2021-01-13,8181.0,9043669,Europe,37646.0,64735.0,0.0,0.0,7158.0,904.610728234304
Austria,2021-01-14,10049.0,9043669,Europe,47695.0,80955.0,0.0,0.0,8952.0,1111.16406405409
Austria,2021-01-15,10722.0,9043669,Europe,58417.0,98549.0,3.0,0.0,10897.0,1185.58076373649
Austria,2021-01-16,11042.0,9043669,Europe,69459.0,105155.0,13.0,1.0,11627.0,1220.96463282767
Austria,2021-01-17,11530.0,9043669,Europe,80989.0,110406.0,367.0,41.0,12208.0,1274.92503319173
Austria,2021-01-18,12338.0,9043669,Europe,93327.0,120739.0,1246.0,138.0,13351.0,1364.26930264697
Austria,2021-01-19,13933.0,9043669,Europe,107260.0,144710.0,2684.0,297.0,16001.0,1540.63577514834
Austria,2021-01-20,15124.0,9043669,Europe,122384.0,166643.0,3963.0,438.0,18426.0,1672.33011292209
Austria,2021-01-21,15566.0,9043669,Europe,137950.0,185790.0,4124.0,456.0,20544.0,1721.20408210429
Austria,2021-01-22,14703.0,9043669,Europe,152653.0,196765.0,4705.0,488.0,21757.0,1625.778210149
Austria,2021-01-23,14199.0,9043669,Europe,166852.0,199850.0,4708.0,520.0,22098.0,1570.04861633039
Austria,2021-01-24,13573.0,9043669,Europe,180425.0,201076.0,4710.0,521.0,22234.0,1500.82892242076
Austria,2021-01-25,12180.0,9043669,Europe,192605.0,202429.0,4816.0,533.0,22384.0,1346.7985172832
Austria,2021-01-26,9753.0,9043669,Europe,202358.0,209963.0,5701.0,630.0,23217.0,1078.43398514475
Austria,2021-01-27,7560.0,9043669,Europe,209918.0,217355.0,6172.0,682.0,24034.0,835.943907279225
Austria,2021-01-28,6165.0,9043669,Europe,216083.0,224436.0,8635.0,955.0,24817.0,681.692352959844
Austria,2021-01-29,6633.0,9043669,Europe,222716.0,229707.0,18197.0,2012.0,25400.0,733.441261505701
Austria,2021-01-30,6711.0,9043669,Europe,229427.0,231016.0,20516.0,2269.0,25544.0,742.066079596677
Austria,2021-01-31,6727.0,9043669,Europe,236154.0,231366.0,21512.0,2379.0,25583.0,743.835273051236
Austria,2021-02-01,7149.0,9043669,Europe,243303.0,232809.0,24478.0,2707.0,25743.0,790.497750415235
Austria,2021-02-02,8346.0,9043669,Europe,251649.0,235882.0,38204.0,4224.0,26083.0,922.855535734446
Austria,2021-02-03,9709.0,9043669,Europe,261358.0,239047.0,52445.0,5799.0,26433.0,1073.56870314471
Austria,2021-02-04,11160.0,9043669,Europe,272518.0,241946.0,69243.0,7657.0,26753.0,1234.01243455505
Austria,2021-02-05,11956.0,9043669,Europe,284474.0,245958.0,85635.0,9469.0,27197.0,1322.02980891937
Austria,2021-02-06,12694.0,9043669,Europe,297168.0,248683.0,91710.0,10141.0,27498.0,1403.63385701091
Austria,2021-02-07,13192.0,9043669,Europe,310360.0,249249.0,95975.0,10612.0,27561.0,1458.70000328407
Austria,2021-02-08,13916.0,9043669,Europe,324276.0,251258.0,103444.0,11438.0,27783.0,1538.75600710287
Austria,2021-02-09,14200.0,9043669,Europe,338476.0,254031.0,119454.0,13209.0,28089.0,1570.1591909213
Austria,2021-02-10,14751.0,9043669,Europe,353227.0,257434.0,137313.0,15183.0,28466.0,1631.08579051268
Austria,2021-02-11,15321.0,9043669,Europe,368548.0,262484.0,155952.0,17244.0,29024.0,1694.11330733135
Austria,2021-02-12,16136.0,9043669,Europe,384684.0,270674.0,173869.0,19225.0,29930.0,1784.23159892296
Austria,2021-02-13,16328.0,9043669,Europe,401012.0,275877.0,178812.0,19772.0,30505.0,1805.46192037767
Austria,2021-02-14,15908.0,9043669,Europe,416920.0,276320.0,180262.0,19932.0,30554.0,1759.02059219549
Austria,2021-02-15,15553.0,9043669,Europe,432473.0,280182.0,183389.0,20278.0,30981.0,1719.76661242246
Austria,2021-02-16,14905.0,9043669,Europe,447378.0,287079.0,190742.0,21091.0,31744.0,1648.11427751281
Austria,2021-02-17,14583.0,9043669,Europe,461961.0,296603.0,200223.0,22140.0,32797.0,1612.50925923981
Austria,2021-02-18,13956.0,9043669,Europe,475917.0,308023.0,208107.0,23011.0,34060.0,1543.17899073927
Austria,2021-02-19,13224.0,9043669,Europe,489141.0,320721.0,216389.0,23927.0,35464.0,1462.23839019318
Austria,2021-02-20,13623.0,9043669,Europe,502764.0,331852.0,218199.0,24127.0,36694.0,1506.35765196625
Austria,2021-02-21,14200.0,9043669,Europe,516964.0,337349.0,218632.0,24175.0,37302.0,1570.1591909213
Austria,2021-02-22,14160.0,9043669,Europe,531124.0,342288.0,220405.0,24371.0,37848.0,1565.7362072849
Austria,2021-02-23,14182.0,9043669,Europe,545306.0,352338.0,224759.0,24853.0,38960.0,1568.16884828492
Austria,2021-02-24,14220.0,9043669,Europe,559526.0,368238.0,228125.0,25225.0,40718.0,1572.37068273949
Austria,2021-02-25,14238.0,9043669,Europe,573764.0,384238.0,231555.0,25604.0,42487.0,1574.36102537587
Austria,2021-02-26,15231.0,9043669,Europe,588995.0,407599.0,236128.0,26110.0,45070.0,1684.16159414945
Austria,2021-02-27,16861.0,9043669,Europe,605856.0,430020.0,238058.0,26323.0,47549.0,1864.39817733267
Austria,2021-02-28,17451.0,9043669,Europe,623307.0,439673.0,238466.0,26368.0,48617.0,1929.63718596954
Austria,2021-03-01,17694.0,9043669,Europe,641001.0,447296.0,239255.0,26456.0,49460.0,1956.50681156066
Austria,2021-03-02,19133.0,9043669,Europe,660134.0,469531.0,241494.0,26703.0,51918.0,2115.62364788008
Austria,2021-03-03,20227.0,9043669,Europe,680361.0,494186.0,243767.0,26954.0,54644.0,2236.59225033557
Austria,2021-03-04,21219.0,9043669,Europe,701580.0,517879.0,246448.0,27251.0,57264.0,2346.28224451824
Austria,2021-03-05,22234.0,9043669,Europe,723814.0,550128.0,249235.0,27559.0,60830.0,2458.51545429184
Austria,2021-03-06,22646.0,9043669,Europe,746460.0,574963.0,251635.0,27824.0,63576.0,2504.07218574674
Austria,2021-03-07,22885.0,9043669,Europe,769345.0,586073.0,252260.0,27894.0,64805.0,2530.49951297421
Austria,2021-03-08,23289.0,9043669,Europe,792634.0,595967.0,253609.0,28043.0,65899.0,2575.17164770183
Austria,2021-03-09,23731.0,9043669,Europe,816365.0,620111.0,257030.0,28421.0,68569.0,2624.04561688403
Austria,2021-03-10,23836.0,9043669,Europe,840201.0,643432.0,261376.0,28902.0,71147.0,2635.65594892958
Austria,2021-03-11,26277.0,9043669,Europe,866478.0,681636.0,266630.0,29483.0,75372.0,2905.56852534077
Austria,2021-03-12,29272.0,9043669,Europe,895750.0,732440.0,271830.0,30057.0,80989.0,3236.73942511607
Austria,2021-03-13,32518.0,9043669,Europe,928268.0,776957.0,277270.0,30659.0,85912.0,3595.66454720977
Austria,2021-03-14,35002.0,9043669,Europe,963270.0,802029.0,281319.0,31107.0,88684.0,3870.33183103008
Austria,2021-03-15,36227.0,9043669,Europe,999497.0,819631.0,283537.0,31352.0,90630.0,4005.78570489477
Austria,2021-03-16,36062.0,9043669,Europe,1035559.0,840110.0,289468.0,32008.0,92895.0,3987.54089739463
Austria,2021-03-17,36609.0,9043669,Europe,1072168.0,864129.0,296943.0,32834.0,95551.0,4048.02519862237
Austria,2021-03-18,35125.0,9043669,Europe,1107293.0,889663.0,304480.0,33668.0,98374.0,3883.93250571201
Austria,2021-03-19,33967.0,9043669,Europe,1141260.0,930209.0,311831.0,34481.0,102857.0,3755.88712943828
Austria,2021-03-20,33195.0,9043669,Europe,1174455.0,965933.0,320662.0,35457.0,106808.0,3670.5235452558
Austria,2021-03-21,31102.0,9043669,Europe,1205557.0,976948.0,324117.0,35839.0,108026.0,3439.09092648128
Azerbaijan,2021-01-17,9128.5,10205365,Asia,74890.5,0.0,0.0,0.0,0.0,894.480501187366
Azerbaijan,2021-01-18,3250.0,10205365,Asia,78140.5,3250.0,0.0,0.0,318.0,318.459947292429
Azerbaijan,2021-01-19,3250.0,10205365,Asia,81390.5,6500.0,0.0,0.0,637.0,318.459947292429
Azerbaijan,2021-01-20,3250.0,10205365,Asia,84640.5,9750.0,0.0,0.0,955.0,318.459947292429
Azerbaijan,2021-01-21,3250.0,10205365,Asia,87890.5,13000.0,0.0,0.0,1274.0,318.459947292429
Azerbaijan,2021-01-22,3250.0,10205365,Asia,91140.5,16250.0,0.0,0.0,1592.0,318.459947292429
Azerbaijan,2021-01-23,3250.0,10205365,Asia,94390.5,19500.0,0.0,0.0,1911.0,318.459947292429
Azerbaijan,2021-01-24,3250.0,10205365,Asia,97640.5,22750.0,0.0,0.0,2229.0,318.459947292429
Azerbaijan,2021-01-25,3250.0,10205365,Asia,100890.5,26000.0,0.0,0.0,2548.0,318.459947292429
Azerbaijan,2021-01-26,3250.0,10205365,Asia,104140.5,29250.0,0.0,0.0,2866.0,318.459947292429
Azerbaijan,2021-01-27,3250.0,10205365,Asia,107390.5,32500.0,0.0,0.0,3185.0,318.459947292429
Azerbaijan,2021-01-28,3250.0,10205365,Asia,110640.5,35750.0,0.0,0.0,3503.0,318.459947292429
Azerbaijan,2021-01-29,3250.0,10205365,Asia,113890.5,39000.0,0.0,0.0,3822.0,318.459947292429
Azerbaijan,2021-01-30,3250.0,10205365,Asia,117140.5,42250.0,0.0,0.0,4140.0,318.459947292429
Azerbaijan,2021-01-31,3250.0,10205365,Asia,120390.5,45500.0,0.0,0.0,4458.0,318.459947292429
Azerbaijan,2021-02-01,3250.0,10205365,Asia,123640.5,48750.0,0.0,0.0,4777.0,318.459947292429
