date,continent,people_fully_vaccinated,people_fully_vaccinated_per_million,people_vaccinated,daily_vaccinations,daily_vaccinated_per_million,people_vaccinated_per_million
2021-03-09,Africa,1230054.0,4854844.0,4909692.0,210280.0,28380.0,8611505.0
2021-03-09,Asia,18849479.0,1305103.0,61244842.0,1850916.0,40332.0,3030328.0
2021-03-09,Europe,25490564.0,69682028.0,109839454.0,2191457.0,1042836.0,267715422.0
2021-03-09,North America,35698890.0,147486723.0,71767365.0,2310067.0,7546514.0,748772962.0
2021-03-09,South America,4982156.0,185110.0,26523271.0,788928.0,17823.0,1245190.0
2021-03-10,Africa,1268196.0,4878350.0,4954172.0,210280.0,28380.0,8786762.0
2021-03-10,Asia,19213741.0,1313555.0,61636162.0,1859256.0,40332.0,3030429.0
2021-03-10,Europe,26187862.0,69719550.0,109853857.0,2215513.0,1042836.0,267765312.0
2021-03-10,North America,35934104.0,150475135.0,72840000.0,2376124.0,7546514.0,770571451.0
2021-03-10,South America,5458022.0,185115.0,26523665.0,788928.0,18671.0,1245206.0
2021-03-11,Africa,1306337.0,4901855.0,4998653.0,210280.0,28380.0,8962018.0
2021-03-11,Asia,19395872.0,1317781.0,61831821.0,1863426.0,40332.0,3030479.0
2021-03-11,Europe,26536511.0,69738311.0,109861059.0,2227541.0,1042836.0,267790258.0
2021-03-11,North America,36016004.0,151969340.0,73376318.0,2481967.0,7546514.0,781470695.0
2021-03-11,South America,5695955.0,185118.0,26523862.0,788928.0,19917.0,1245215.0
2021-03-12,Africa,1909045.0,5490095.0,5245987.0,210280.0,28380.0,9545010.0
2021-03-12,Asia,19578003.0,1319894.0,62027481.0,1867596.0,40332.0,3030529.0
2021-03-12,Europe,26885159.0,69747692.0,109864659.0,2233555.0,1042836.0,267802730.0
2021-03-12,North America,36468060.0,152716443.0,73912635.0,2576849.0,7546514.0,786920317.0
2021-03-12,South America,5814922.0,185119.0,26523960.0,788928.0,20475.0,1245219.0
2021-03-13,Africa,2045506.0,5758041.0,5276937.0,210280.0,28380.0,9646470.0
2021-03-13,Asia,20163418.0,1320951.0,63329177.0,1869690.0,40332.0,3176035.0
2021-03-13,Europe,28122813.0,69752382.0,109866460.0,2236562.0,1042836.0,267808966.0
2021-03-13,North America,39628780.0,153089995.0,79513247.0,2710454.0,7546514.0,789645128.0
2021-03-13,South America,5933888.0,185120.0,26524010.0,788928.0,20754.0,1245221.0
2021-03-14,Africa,2113737.0,5893682.0,5292413.0,210280.0,28380.0,9697200.0
2021-03-14,Asia,20456125.0,1321479.0,63980025.0,1871783.0,40332.0,3248788.0
2021-03-14,Europe,28741640.0,69754727.0,109867360.0,2239569.0,1042836.0,267812085.0
2021-03-14,North America,40168759.0,153276770.0,80330634.0,2777256.0,7546514.0,791007534.0
2021-03-14,South America,5956606.0,185120.0,26524034.0,788929.0,21032.0,1245222.0
2021-03-15,Africa,2181967.0,6029324.0,5307888.0,210281.0,28380.0,9747931.0
2021-03-15,Asia,20602478.0,1321743.0,64630874.0,2039597.0,40332.0,3285165.0
2021-03-15,Europe,29051054.0,69755900.0,109868260.0,2242979.0,1042836.0,267813644.0
2021-03-15,North America,40558613.0,153370158.0,80850922.0,2810657.0,7546514.0,791688737.0
2021-03-15,South America,5967965.0,185120.0,26524046.0,788930.0,22055.0,1245222.0
2021-03-16,Africa,2722020.0,6166690.0,5385857.0,213514.0,28380.0,10159907.0
2021-03-16,Asia,20675655.0,1321875.0,65345952.0,2187248.0,40332.0,3303353.0
2021-03-16,Europe,29360467.0,69757072.0,110990386.0,2262742.0,1042836.0,267814423.0
2021-03-16,North America,40948468.0,153416852.0,81371211.0,2827357.0,7546514.0,792029338.0
2021-03-16,South America,5979324.0,185120.0,26524053.0,814970.0,22102.0,1245222.0
2021-03-17,Africa,2810850.0,6226815.0,5401225.0,215131.0,28380.0,10217521.0
2021-03-17,Asia,20748832.0,1321941.0,66061031.0,2376748.0,40332.0,3312447.0
2021-03-17,Europe,29451794.0,82395860.0,111551449.0,2272623.0,1042836.0,267814813.0
2021-03-17,North America,41931639.0,153440199.0,83246386.0,2835708.0,7546514.0,792199639.0
2021-03-17,South America,6501626.0,185120.0,26524056.0,833672.0,22125.0,1245222.0
2021-03-18,Africa,2855266.0,6256877.0,5408909.0,215940.0,28380.0,10246328.0
2021-03-18,Asia,21603677.0,1321974.0,68444362.0,2669137.0,40332.0,3316994.0
2021-03-18,Europe,29497457.0,88715254.0,111831980.0,2282504.0,1042836.0,267815008.0
2021-03-18,North America,42423225.0,153451873.0,84183973.0,2839883.0,7546514.0,792284789.0
2021-03-18,South America,6790061.0,185121.0,26524057.0,843023.0,22137.0,1245222.0
2021-03-19,Africa,2877473.0,6271908.0,5412750.0,216344.0,28380.0,10260731.0
2021-03-19,Asia,22458522.0,1321991.0,70827693.0,2860194.0,40332.0,3319268.0
2021-03-19,Europe,29520289.0,91874951.0,112112512.0,2326068.0,1042836.0,267815105.0
2021-03-19,North America,42914811.0,153457709.0,85121560.0,2841970.0,7546514.0,792327364.0
2021-03-19,South America,7061706.0,185440.0,26524058.0,847698.0,22143.0,1245222.0
2021-03-20,Africa,2888577.0,6279423.0,5414671.0,216546.0,28380.0,10267933.0
2021-03-20,Asia,23480045.0,1321999.0,74703422.0,3028481.0,40332.0,3320405.0
2021-03-20,Europe,29531705.0,93454800.0,116103181.0,2335440.0,1042836.0,267815154.0
2021-03-20,North America,46155889.0,153460628.0,92361446.0,2843014.0,7546514.0,792348652.0
2021-03-20,South America,7126856.0,187071.0,26524058.0,850036.0,22146.0,1245222.0
2021-03-21,Africa,2894129.0,6283181.0,5415632.0,216647.0,28380.0,10271534.0
2021-03-21,Asia,24501568.0,1322007.0,78579151.0,3070941.0,40332.0,3321542.0
2021-03-21,Europe,29537413.0,94244724.0,116389589.0,2352447.0,1042836.0,267815178.0
2021-03-21,North America,46764234.0,153462087.0,93525927.0,2843536.0,7546514.0,792359296.0
2021-03-21,South America,7143176.0,187359.0,26524058.0,851205.0,22147.0,1245222.0
2021-03-22,Africa,2899681.0,6286939.0,5416592.0,216748.0,28380.0,10275135.0
2021-03-22,Asia,35500178.0,2229137.0,89700923.0,3125234.0,40333.0,3895937.0
2021-03-22,Europe,29543120.0,95034648.0,116675998.0,2369454.0,1042836.0,267815203.0
2021-03-22,North America,47372578.0,153463546.0,94690408.0,2844058.0,7546515.0,792369939.0
2021-03-22,South America,7159496.0,187648.0,26524059.0,852374.0,22149.0,1245223.0
