country,date,people_fully_vaccinated,people_vaccinated,daily_vaccinations,population,continent,cumsum_total_vaccination,people_fully_vaccinated_per_million,people_vaccinated_per_million,daily_vaccinated_per_million
Slovenia,2021-01-31,163086,54452,2501,2079146,Europe,409671,78438,26189,1202
Slovenia,2021-02-01,163086,54475,2508,2079146,Europe,412179,78438,26200,1206
Slovenia,2021-02-02,163086,54492,2407,2079146,Europe,414586,78438,26208,1157
Slovenia,2021-02-03,163086,54687,2380,2079146,Europe,416966,78438,26302,1144
Slovenia,2021-02-04,163086,55349,2576,2079146,Europe,419542,78438,26621,1238
Slovenia,2021-02-05,163086,55731,2732,2079146,Europe,422274,78438,26804,1314
Slovenia,2021-02-06,163086,55746,2802,2079146,Europe,425076,78438,26811,1347
Slovenia,2021-02-07,163086,55760,2802,2079146,Europe,427878,78438,26818,1347
Slovenia,2021-02-08,163086,56160,2851,2079146,Europe,430729,78438,27011,1371
Slovenia,2021-02-09,163086,56248,2708,2079146,Europe,433437,78438,27053,1302
Slovenia,2021-02-10,163086,58735,2479,2079146,Europe,435916,78438,28249,1192
Slovenia,2021-02-11,163086,65564,2647,2079146,Europe,438563,78438,31534,1273
Slovenia,2021-02-12,163086,72431,3071,2079146,Europe,441634,78438,34836,1477
Slovenia,2021-02-13,163086,73141,3113,2079146,Europe,444747,78438,35178,1497
Slovenia,2021-02-14,163086,73157,3118,2079146,Europe,447865,78438,35186,1499
Slovenia,2021-02-15,163086,73236,3073,2079146,Europe,450938,78438,35224,1478
Slovenia,2021-02-16,163086,74286,3216,2079146,Europe,454154,78438,35729,1546
Slovenia,2021-02-17,163086,79209,3552,2079146,Europe,457706,78438,38096,1708
Slovenia,2021-02-18,163086,87549,3622,2079146,Europe,461328,78438,42108,1742
Slovenia,2021-02-19,163086,93697,3356,2079146,Europe,464684,78438,45065,1614
Slovenia,2021-02-20,163086,96215,3590,2079146,Europe,468274,78438,46276,1726
Slovenia,2021-02-21,163086,96216,3586,2079146,Europe,471860,78438,46276,1724
Slovenia,2021-02-22,163086,96687,3641,2079146,Europe,475501,78438,46503,1751
Slovenia,2021-02-23,163086,98169,3694,2079146,Europe,479195,78438,47216,1776
Slovenia,2021-02-24,163086,104964,3898,2079146,Europe,483093,78438,50484,1874
Slovenia,2021-02-25,163086,115626,4155,2079146,Europe,487248,78438,55612,1998
Slovenia,2021-02-26,163086,122826,4299,2079146,Europe,491547,78438,59075,2067
Slovenia,2021-02-27,163086,123741,4069,2079146,Europe,495616,78438,59515,1957
Slovenia,2021-02-28,163086,123742,4069,2079146,Europe,499685,78438,59515,1957
Slovenia,2021-03-01,163086,124880,4164,2079146,Europe,503849,78438,60063,2002
Slovenia,2021-03-02,163086,127034,4260,2079146,Europe,508109,78438,61099,2048
Slovenia,2021-03-03,163086,133482,4303,2079146,Europe,512412,78438,64200,2069
Slovenia,2021-03-04,163086,140121,4334,2079146,Europe,516746,78438,67393,2084
Slovenia,2021-03-05,163086,144644,4684,2079146,Europe,521430,78438,69568,2252
Slovenia,2021-03-06,163086,145981,4828,2079146,Europe,526258,78438,70212,2322
Slovenia,2021-03-07,163086,145982,4828,2079146,Europe,531086,78438,70212,2322
Slovenia,2021-03-08,163086,147389,4923,2079146,Europe,536009,78438,70889,2367
Slovenia,2021-03-09,163086,151042,5206,2079146,Europe,541215,78438,72646,2503
Slovenia,2021-03-10,163086,155681,5531,2079146,Europe,546746,78438,74877,2660
Slovenia,2021-03-11,163086,161537,5909,2079146,Europe,552655,78438,77693,2842
Slovenia,2021-03-12,163086,169738,6349,2079146,Europe,559004,78438,81638,3053
Slovenia,2021-03-13,163086,172742,7239,2079146,Europe,566243,78438,83083,3481
Slovenia,2021-03-14,163086,175745,7238,2079146,Europe,573481,78438,84527,3481
Slovenia,2021-03-15,163086,177078,7214,2079146,Europe,580695,78438,85168,3469
Slovenia,2021-03-16,163086,177349,6771,2079146,Europe,587466,78438,85298,3256
Slovenia,2021-03-17,163086,177784,6276,2079146,Europe,593742,78438,85508,3018
Slovenia,2021-03-18,163086,179454,5750,2079146,Europe,599492,78438,86311,2765
Slovenia,2021-03-19,163086,182330,4881,2079146,Europe,604373,78438,87694,2347
Slovenia,2021-03-20,163086,184250,4289,2079146,Europe,608662,78438,88618,2062
Slovenia,2021-03-21,163087,186170,4289,2079146,Europe,612951,78439,89541,2062
South Africa,2021-02-16,405775,573283,23915,59849395,Africa,1321859,6779,9578,399
South Africa,2021-02-17,410213,586077,1130,59849395,Africa,1322989,6854,9792,18
South Africa,2021-02-18,412432,592474,1130,59849395,Africa,1324119,6891,9899,18
South Africa,2021-02-19,413541,595672,2175,59849395,Africa,1326294,6909,9952,36
South Africa,2021-02-20,414096,597272,2604,59849395,Africa,1328898,6918,9979,43
South Africa,2021-02-21,414373,598071,3078,59849395,Africa,1331976,6923,9992,51
South Africa,2021-02-22,414512,598471,3843,59849395,Africa,1335819,6925,9999,64
South Africa,2021-02-23,414581,598671,4616,59849395,Africa,1340435,6927,10002,77
South Africa,2021-02-24,414616,598771,5811,59849395,Africa,1346246,6927,10004,97
South Africa,2021-02-25,414633,598821,7198,59849395,Africa,1353444,6927,10005,120
South Africa,2021-02-26,414642,598846,8161,59849395,Africa,1361605,6928,10005,136
South Africa,2021-02-27,414646,598859,8127,59849395,Africa,1369732,6928,10006,135
South Africa,2021-02-28,414648,598865,7877,59849395,Africa,1377609,6928,10006,131
South Africa,2021-03-01,414649,598868,7141,59849395,Africa,1384750,6928,10006,119
South Africa,2021-03-02,414650,598869,6246,59849395,Africa,1390996,6928,10006,104
South Africa,2021-03-03,414650,598870,5966,59849395,Africa,1396962,6928,10006,99
South Africa,2021-03-04,414650,598870,5626,59849395,Africa,1402588,6928,10006,94
South Africa,2021-03-05,414650,598870,5219,59849395,Africa,1407807,6928,10006,87
South Africa,2021-03-06,414650,598870,4896,59849395,Africa,1412703,6928,10006,81
South Africa,2021-03-07,414650,598870,4435,59849395,Africa,1417138,6928,10006,74
South Africa,2021-03-08,414650,598870,4113,59849395,Africa,1421251,6928,10006,68
South Africa,2021-03-09,414650,598870,4431,59849395,Africa,1425682,6928,10006,74
South Africa,2021-03-10,414650,598870,6474,59849395,Africa,1432156,6928,10006,108
South Africa,2021-03-11,414650,598870,6569,59849395,Africa,1438725,6928,10006,109
South Africa,2021-03-12,414650,598870,6434,59849395,Africa,1445159,6928,10006,107
South Africa,2021-03-13,414650,598870,6282,59849395,Africa,1451441,6928,10006,104
South Africa,2021-03-14,414650,598870,6439,59849395,Africa,1457880,6928,10006,107
South Africa,2021-03-15,414650,598870,6559,59849395,Africa,1464439,6928,10006,109
South Africa,2021-03-16,414650,598870,7176,59849395,Africa,1471615,6928,10006,119
South Africa,2021-03-17,414650,598870,5647,59849395,Africa,1477262,6928,10006,94
South Africa,2021-03-18,414650,598870,5609,59849395,Africa,1482871,6928,10006,93
South Africa,2021-03-19,414651,598871,5395,59849395,Africa,1488266,6928,10006,90
South Korea,2021-02-25,648215,1207250,51429,51301249,Asia,2562757,12635,23532,1002
South Korea,2021-02-26,648215,1207250,18489,51301249,Asia,2581246,12635,23532,360
South Korea,2021-02-27,648215,1207250,10161,51301249,Asia,2591407,12635,23532,198
South Korea,2021-02-28,666188,1207250,7059,51301249,Asia,2598466,12985,23532,137
South Korea,2021-03-01,669874,1282395,13576,51301249,Asia,2612042,13057,24997,264
South Korea,2021-03-02,681520,1319968,17486,51301249,Asia,2629528,13284,25729,340
South Korea,2021-03-03,696242,1338754,25737,51301249,Asia,2655265,13571,26095,501
South Korea,2021-03-04,706749,1348147,32265,51301249,Asia,2687530,13776,26279,628
South Korea,2021-03-05,712003,1352844,39699,51301249,Asia,2727229,13878,26370,773
South Korea,2021-03-06,717257,1355192,42048,51301249,Asia,2769277,13981,26416,819
South Korea,2021-03-07,742530,1356366,42241,51301249,Asia,2811518,14473,26439,823
South Korea,2021-03-08,757038,1356953,47006,51301249,Asia,2858524,14756,26450,916
South Korea,2021-03-09,777446,1357247,51359,51301249,Asia,2909883,15154,26456,1001
South Korea,2021-03-10,816072,1357394,49459,51301249,Asia,2959342,15907,26459,964
South Korea,2021-03-11,838351,1357467,45775,51301249,Asia,3005117,16341,26460,892
South Korea,2021-03-12,849490,1357504,41040,51301249,Asia,3046157,16558,26461,799
South Korea,2021-03-13,855059,1357522,39033,51301249,Asia,3085190,16667,26461,760
South Korea,2021-03-14,860629,1357531,38870,51301249,Asia,3124060,16775,26461,757
South Korea,2021-03-15,920714,1357536,31258,51301249,Asia,3155318,17947,26462,609
South Korea,2021-03-16,942912,1357538,24970,51301249,Asia,3180288,18379,26462,486
South Korea,2021-03-17,986514,1357539,20099,51301249,Asia,3200387,19229,26462,391
South Korea,2021-03-18,1009279,1357540,16171,51301249,Asia,3216558,19673,26462,315
South Korea,2021-03-19,1020662,1357540,13110,51301249,Asia,3229668,19895,26462,255
South Korea,2021-03-20,1026353,1357540,12717,51301249,Asia,3242385,20006,26462,247
South Korea,2021-03-21,1029198,1357540,12606,51301249,Asia,3254991,20061,26462,245
South Korea,2021-03-22,1032044,1357540,11328,51301249,Asia,3266319,20117,26462,220
Spain,2021-01-07,5,207323,41496,46767941,Europe,622743,0,4433,887
Spain,2021-01-08,8,242650,48786,46767941,Europe,671529,0,5188,1043
Spain,2021-01-09,30,260313,47569,46767941,Europe,719098,0,5566,1017
Spain,2021-01-10,154907,277976,46759,46767941,Europe,765857,3312,5943,999
Spain,2021-01-11,236748,406091,46180,46767941,Europe,812037,5062,8683,987
Spain,2021-01-12,245985,488122,49826,46767941,Europe,861863,5259,10437,1065
Spain,2021-01-13,251640,581638,58330,46767941,Europe,920193,5380,12436,1247
Spain,2021-01-14,254704,676186,66980,46767941,Europe,987173,5446,14458,1432
Spain,2021-01-15,257186,768950,70139,46767941,Europe,1057312,5499,16441,1499
Spain,2021-01-16,257966,791098,70181,46767941,Europe,1127493,5515,16915,1500
Spain,2021-01-17,258356,813246,70223,46767941,Europe,1197716,5524,17388,1501
Spain,2021-01-18,258551,895627,70264,46767941,Europe,1267980,5528,19150,1502
Spain,2021-01-19,258648,956756,68282,46767941,Europe,1336262,5530,20457,1460
Spain,2021-01-20,258697,1010295,63471,46767941,Europe,1399733,5531,21602,1357
Spain,2021-01-21,258721,1054245,61016,46767941,Europe,1460749,5532,22542,1304
Spain,2021-01-22,258733,1097369,56696,46767941,Europe,1517445,5532,23464,1212
Spain,2021-01-23,258739,1205211,55680,46767941,Europe,1573125,5532,25770,1190
Spain,2021-01-24,258743,1259131,54664,46767941,Europe,1627789,5532,26922,1168
Spain,2021-01-25,258744,1286092,56182,46767941,Europe,1683971,5532,27499,1201
Spain,2021-01-26,258744,1299572,55766,46767941,Europe,1739737,5532,27787,1192
Spain,2021-01-27,258744,1306312,52812,46767941,Europe,1792549,5532,27931,1129
Spain,2021-01-28,258744,1313052,52984,46767941,Europe,1845533,5532,28075,1132
Spain,2021-01-29,258745,1719341,50484,46767941,Europe,1896017,5532,36763,1079
Spain,2021-01-30,258746,1779184,51790,46767941,Europe,1947807,5532,38042,1107
Spain,2021-01-31,357892,1809106,53095,46767941,Europe,2000902,7652,38682,1135
Spain,2021-02-01,418519,1824067,54548,46767941,Europe,2055450,8948,39002,1166
Spain,2021-02-02,498978,1831547,58331,46767941,Europe,2113781,10669,39162,1247
Spain,2021-02-03,586122,1835287,67103,46767941,Europe,2180884,12532,39242,1434
Spain,2021-02-04,634516,1839027,73424,46767941,Europe,2254308,13567,39322,1569
Spain,2021-02-05,658712,2337627,72558,46767941,Europe,2326866,14084,49983,1551
Spain,2021-02-06,682909,2392619,71691,46767941,Europe,2398557,14602,51159,1532
Spain,2021-02-07,786407,2420115,70825,46767941,Europe,2469382,16815,51747,1514
Spain,2021-02-08,838782,2433864,70598,46767941,Europe,2539980,17934,52041,1509
Spain,2021-02-09,889683,2440738,66924,46767941,Europe,2606904,19023,52188,1430
Spain,2021-02-10,943278,2444175,65024,46767941,Europe,2671928,20169,52261,1390
Spain,2021-02-11,971882,2445893,62126,46767941,Europe,2734054,20780,52298,1328
Spain,2021-02-12,986183,2446752,63159,46767941,Europe,2797213,21086,52316,1350
Spain,2021-02-13,1000485,2447182,64192,46767941,Europe,2861405,21392,52326,1372
Spain,2021-02-14,1070091,2447397,65225,46767941,Europe,2926630,22880,52330,1394
Spain,2021-02-15,1096922,2447504,65324,46767941,Europe,2991954,23454,52332,1396
Spain,2021-02-16,1119180,2447558,65315,46767941,Europe,3057269,23930,52334,1396
Spain,2021-02-17,1144556,2447585,66035,46767941,Europe,3123304,24473,52334,1411
Spain,2021-02-18,1157791,2447598,73281,46767941,Europe,3196585,24756,52334,1566
Spain,2021-02-19,1164408,2447605,74032,46767941,Europe,3270617,24897,52335,1582
Spain,2021-02-20,1171026,2447608,74783,46767941,Europe,3345400,25039,52335,1599
Spain,2021-02-21,1197061,2447609,75535,46767941,Europe,3420935,25595,52335,1615
Spain,2021-02-22,1208305,2447610,77240,46767941,Europe,3498175,25836,52335,1651
Spain,2021-02-23,1221183,2447610,84889,46767941,Europe,3583064,26111,52335,1815
Spain,2021-02-24,1231782,2447610,93344,46767941,Europe,3676408,26338,52335,1995
Spain,2021-02-25,1237782,2447611,95661,46767941,Europe,3772069,26466,52335,2045
Spain,2021-02-26,1240783,2447612,98970,46767941,Europe,3871039,26530,52335,2116
Spain,2021-02-27,1243783,2447612,102279,46767941,Europe,3973318,26594,52335,2186
Spain,2021-02-28,1261848,2567617,105588,46767941,Europe,4078906,26981,54901,2257
Spain,2021-03-01,1266700,2642034,106220,46767941,Europe,4185126,27084,56492,2271
Spain,2021-03-02,1287002,2772318,110663,46767941,Europe,4295789,27518,59278,2366
Spain,2021-03-03,1308913,2920179,113276,46767941,Europe,4409065,27987,62439,2422
Spain,2021-03-04,1325699,3024636,123706,46767941,Europe,4532771,28346,64673,2645
Spain,2021-03-05,1334092,3076864,124505,46767941,Europe,4657276,28525,65790,2662
Spain,2021-03-06,1342485,3129092,125304,46767941,Europe,4782580,28705,66906,2679
Spain,2021-03-07,1383488,3328703,126104,46767941,Europe,4908684,29581,71174,2696
Spain,2021-03-08,1412236,3436412,134273,46767941,Europe,5042957,30196,73477,2871
Spain,2021-03-09,1447838,3541667,132884,46767941,Europe,5175841,30957,75728,2841
Spain,2021-03-10,1503258,3668848,134716,46767941,Europe,5310557,32142,78447,2880
Spain,2021-03-11,1543251,3719186,125884,46767941,Europe,5436441,32998,79524,2691
Spain,2021-03-12,1563248,3744354,124860,46767941,Europe,5561301,33425,80062,2669
Spain,2021-03-13,1573246,3756939,123835,46767941,Europe,5685136,33639,80331,2647
Spain,2021-03-14,1583244,3769523,122810,46767941,Europe,5807946,33853,80600,2625
Spain,2021-03-15,1693674,3951221,113750,46767941,Europe,5921696,36214,84485,2432
Spain,2021-03-16,1728537,4013681,107530,46767941,Europe,6029226,36959,85821,2299
Spain,2021-03-17,1804615,4052470,97854,46767941,Europe,6127080,38586,86650,2092
Spain,2021-03-18,1845714,4079510,91514,46767941,Europe,6218594,39465,87228,1956
Spain,2021-03-19,1866264,4093030,92814,46767941,Europe,6311408,39904,87517,1984
Spain,2021-03-20,1876538,4099790,94115,46767941,Europe,6405523,40124,87662,2012
Spain,2021-03-21,1886813,4106550,95416,46767941,Europe,6500939,40344,87806,2040
Spain,2021-03-22,2110868,4211040,96716,46767941,Europe,6597655,45134,90041,2067
Sweden,2021-01-03,14160,14437,1782,10144928,Europe,609887,1395,1423,175
Sweden,2021-01-07,14160,1086107,3547,10144928,Europe,621426,1395,107059,349
Sweden,2021-01-08,14160,1175138,3988,10144928,Europe,625414,1395,115835,393
Sweden,2021-01-09,14160,1219654,4429,10144928,Europe,629843,1395,120223,436
Sweden,2021-01-10,173926,1241911,4870,10144928,Europe,634713,17144,122416,480
Sweden,2021-01-11,265985,1253040,5684,10144928,Europe,640397,26218,123513,560
Sweden,2021-01-12,276360,1258605,6499,10144928,Europe,646896,27241,124062,640
Sweden,2021-01-13,282696,1261387,7313,10144928,Europe,654209,27865,124336,720
Sweden,2021-01-14,286126,1262778,8127,10144928,Europe,662336,28203,124473,801
Sweden,2021-01-15,288896,1264169,8941,10144928,Europe,671277,28476,124610,881
Sweden,2021-01-16,289764,1293637,9755,10144928,Europe,681032,28562,127515,961
Sweden,2021-01-17,290198,1323104,10570,10144928,Europe,691602,28605,130420,1041
Sweden,2021-01-18,290415,1457452,11355,10144928,Europe,702957,28626,143663,1119
Sweden,2021-01-19,290523,1565587,12140,10144928,Europe,715097,28637,154322,1196
Sweden,2021-01-20,290577,1670787,12925,10144928,Europe,728022,28642,164691,1274
Sweden,2021-01-21,290605,1775721,13710,10144928,Europe,741732,28645,175035,1351
Sweden,2021-01-22,290618,1891366,14495,10144928,Europe,756227,28646,186434,1428
Sweden,2021-01-23,290625,2022232,15281,10144928,Europe,771508,28647,199334,1506
Sweden,2021-01-24,290628,2087664,16066,10144928,Europe,787574,28647,205784,1583
Sweden,2021-01-25,290629,2153097,15566,10144928,Europe,803140,28647,212233,1534
Sweden,2021-01-26,290630,2180227,15067,10144928,Europe,818207,28647,214908,1485
Sweden,2021-01-27,290630,2248510,14568,10144928,Europe,832775,28647,221638,1435
Sweden,2021-01-28,290631,2333800,14069,10144928,Europe,846844,28647,230045,1386
Sweden,2021-01-29,290632,2829274,13569,10144928,Europe,860413,28648,278885,1337
Sweden,2021-01-30,290632,2929009,13070,10144928,Europe,873483,28648,288716,1288
Sweden,2021-01-31,290632,2978877,12571,10144928,Europe,886054,28648,293632,1239
Sweden,2021-02-01,431565,3003811,12773,10144928,Europe,898827,42539,296089,1259
Sweden,2021-02-02,498975,3016277,12976,10144928,Europe,911803,49184,297318,1279
Sweden,2021-02-03,572094,3022511,13178,10144928,Europe,924981,56392,297933,1298
Sweden,2021-02-04,612759,3028744,13381,10144928,Europe,938362,60400,298547,1318
Sweden,2021-02-05,633091,3858891,13583,10144928,Europe,951945,62404,380376,1338
Sweden,2021-02-06,643257,3950535,13786,10144928,Europe,965731,63406,389409,1358
Sweden,2021-02-07,653423,3996357,13989,10144928,Europe,979720,64408,393926,1378
Sweden,2021-02-08,785050,4019268,14308,10144928,Europe,994028,77383,396184,1410
Sweden,2021-02-09,827995,4030724,14628,10144928,Europe,1008656,81616,397314,1441
Sweden,2021-02-10,873473,4036452,14948,10144928,Europe,1023604,86099,397878,1473
Sweden,2021-02-11,897780,4039315,15268,10144928,Europe,1038872,88495,398161,1504
Sweden,2021-02-12,909933,4040747,15587,10144928,Europe,1054459,89693,398302,1536
Sweden,2021-02-13,916010,4041463,15907,10144928,Europe,1070366,90292,398372,1567
Sweden,2021-02-14,919048,4041821,16227,10144928,Europe,1086593,90591,398408,1599
Sweden,2021-02-15,920567,4042000,17006,10144928,Europe,1103599,90741,398425,1676
Sweden,2021-02-16,921327,4042090,17786,10144928,Europe,1121385,90816,398434,1753
Sweden,2021-02-17,921707,4042135,18565,10144928,Europe,1139950,90853,398439,1829
Sweden,2021-02-18,921897,4042157,19344,10144928,Europe,1159294,90872,398441,1906
Sweden,2021-02-19,921992,4042168,20123,10144928,Europe,1179417,90882,398442,1983
Sweden,2021-02-20,922039,4042174,20903,10144928,Europe,1200320,90886,398442,2060
Sweden,2021-02-21,922063,4042177,21682,10144928,Europe,1222002,90889,398443,2137
Sweden,2021-02-22,922075,4042178,21583,10144928,Europe,1243585,90890,398443,2127
Sweden,2021-02-23,922081,4042178,21485,10144928,Europe,1265070,90890,398443,2117
Sweden,2021-02-24,922084,4042178,21386,10144928,Europe,1286456,90891,398443,2108
Sweden,2021-02-25,922085,4042178,21287,10144928,Europe,1307743,90891,398443,2098
Sweden,2021-02-26,922086,4042178,21188,10144928,Europe,1328931,90891,398443,2088
Sweden,2021-02-27,922086,4042178,21090,10144928,Europe,1350021,90891,398443,2078
Sweden,2021-02-28,922086,4042178,20991,10144928,Europe,1371012,90891,398443,2069
Sweden,2021-03-01,922086,4042178,21655,10144928,Europe,1392667,90891,398443,2134
Sweden,2021-03-02,922086,4042178,22319,10144928,Europe,1414986,90891,398443,2200
